Date,Symbol,Open,High,Low,Close,Adj Close,Volume,LogReturn
1992-04-27,UKX,2640.899902,2659.800049,2640.899902,2658.199951,2658.199951,0,0.005735
1992-04-28,UKX,2659.500000,2659.500000,2635.600098,2651.000000,2651.000000,0,-0.002712
1992-04-29,UKX,2654.399902,2673.500000,2650.399902,2664.899902,2664.899902,0,0.005230
1992-04-30,UKX,2668.500000,2668.500000,2641.000000,2654.100098,2654.100098,0,-0.004061
1992-05-01,UKX,2660.100098,2672.699951,2650.500000,2659.800049,2659.800049,0,0.002145
1992-05-05,UKX,2679.800049,2683.000000,2658.399902,2662.199951,2662.199951,0,0.000902
1992-05-06,UKX,2657.100098,2698.699951,2652.699951,2698.699951,2698.699951,0,0.013617
1992-05-07,UKX,2703.300049,2714.100098,2697.800049,2701.899902,2701.899902,0,0.001185
1992-05-08,UKX,2695.800049,2734.800049,2695.300049,2725.699951,2725.699951,0,0.008770
1992-05-11,UKX,2731.300049,2744.500000,2730.199951,2737.800049,2737.800049,0,0.004429
1992-05-12,UKX,2741.500000,2741.500000,2718.899902,2722.399902,2722.399902,0,-0.005641
1992-05-13,UKX,2717.500000,2728.100098,2717.500000,2720.500000,2720.500000,0,-0.000698
1992-05-14,UKX,2721.300049,2734.899902,2692.500000,2694.699951,2694.699951,0,-0.009529
1992-05-15,UKX,2674.100098,2684.600098,2673.899902,2682.600098,2682.600098,0,-0.004500
1992-05-18,UKX,2679.800049,2704.500000,2678.600098,2703.600098,2703.600098,0,0.007798
1992-05-19,UKX,2707.199951,2707.500000,2693.699951,2700.600098,2700.600098,0,-0.001110
1992-05-20,UKX,2713.300049,2725.000000,2707.399902,2711.899902,2711.899902,0,0.004175
1992-05-21,UKX,2708.800049,2710.100098,2697.800049,2702.000000,2702.000000,0,-0.003657
1992-05-22,UKX,2704.199951,2715.500000,2697.500000,2715.000000,2715.000000,0,0.004800
1992-05-26,UKX,2722.000000,2727.100098,2704.600098,2704.600098,2704.600098,0,-0.003838
1992-05-27,UKX,2696.600098,2698.600098,2688.399902,2698.600098,2698.600098,0,-0.002221
1992-05-28,UKX,2697.500000,2707.000000,2689.399902,2694.199951,2694.199951,0,-0.001632
1992-05-29,UKX,2703.800049,2707.699951,2695.300049,2707.600098,2707.600098,0,0.004961
1992-06-01,UKX,2697.699951,2703.600098,2692.699951,2697.600098,2697.600098,0,-0.003700
1992-06-02,UKX,2710.500000,2717.399902,2705.500000,2705.899902,2705.899902,0,0.003072
1992-06-03,UKX,2695.000000,2708.399902,2675.300049,2680.899902,2680.899902,0,-0.009282
1992-06-04,UKX,2683.600098,2683.600098,2663.600098,2681.899902,2681.899902,0,0.000373
1992-06-05,UKX,2679.600098,2682.000000,2664.699951,2668.500000,2668.500000,0,-0.005009
1992-06-08,UKX,2661.199951,2661.300049,2645.600098,2645.800049,2645.800049,0,-0.008543
1992-06-09,UKX,2649.800049,2653.100098,2635.300049,2635.399902,2635.399902,0,-0.003939
1992-06-10,UKX,2627.100098,2647.000000,2627.100098,2636.100098,2636.100098,0,0.000266
1992-06-11,UKX,2627.100098,2631.300049,2610.500000,2614.100098,2614.100098,0,-0.008381
1992-06-12,UKX,2621.600098,2621.699951,2601.399902,2603.699951,2603.699951,0,-0.003986
1992-06-15,UKX,2588.899902,2601.100098,2577.800049,2593.600098,2593.600098,0,-0.003887
1992-06-16,UKX,2600.300049,2616.300049,2600.300049,2616.300049,2616.300049,0,0.008714
1992-06-17,UKX,2603.500000,2606.000000,2595.000000,2598.399902,2598.399902,0,-0.006865
1992-06-18,UKX,2570.500000,2578.399902,2558.600098,2562.699951,2562.699951,0,-0.013834
1992-06-19,UKX,2574.800049,2590.899902,2573.800049,2584.800049,2584.800049,0,0.008587
1992-06-22,UKX,2573.000000,2573.000000,2550.100098,2550.300049,2550.300049,0,-0.013437
1992-06-23,UKX,2562.000000,2564.000000,2539.600098,2560.600098,2560.600098,0,0.004031
1992-06-24,UKX,2558.800049,2559.100098,2527.600098,2532.600098,2532.600098,0,-0.010995
1992-06-25,UKX,2545.800049,2558.199951,2545.600098,2557.300049,2557.300049,0,0.009706
1992-06-26,UKX,2526.100098,2547.100098,2525.100098,2534.100098,2534.100098,0,-0.009113
1992-06-29,UKX,2532.000000,2548.199951,2515.600098,2515.800049,2515.800049,0,-0.007248
1992-06-30,UKX,2515.800049,2521.199951,2502.199951,2521.199951,2521.199951,0,0.002144
1992-07-01,UKX,2525.600098,2529.399902,2488.100098,2493.899902,2493.899902,0,-0.010887
1992-07-02,UKX,2504.000000,2505.899902,2471.199951,2476.100098,2476.100098,0,-0.007163
1992-07-03,UKX,2467.500000,2500.100098,2467.500000,2497.100098,2497.100098,0,0.008445
1992-07-06,UKX,2494.899902,2495.300049,2463.000000,2469.000000,2469.000000,0,-0.011317
1992-07-07,UKX,2478.500000,2494.300049,2467.600098,2493.699951,2493.699951,0,0.009954
1992-07-08,UKX,2476.899902,2481.600098,2454.600098,2472.600098,2472.600098,0,-0.008497
1992-07-09,UKX,2479.199951,2499.199951,2465.699951,2497.899902,2497.899902,0,0.010180
1992-07-10,UKX,2504.100098,2507.000000,2489.399902,2490.800049,2490.800049,0,-0.002846
1992-07-13,UKX,2483.300049,2492.500000,2473.699951,2478.300049,2478.300049,0,-0.005031
1992-07-14,UKX,2472.199951,2484.000000,2461.600098,2484.000000,2484.000000,0,0.002297
1992-07-15,UKX,2499.300049,2501.100098,2484.399902,2486.399902,2486.399902,0,0.000966
1992-07-16,UKX,2483.800049,2507.100098,2478.399902,2483.399902,2483.399902,0,-0.001207
1992-07-17,UKX,2483.399902,2483.399902,2430.899902,2431.899902,2431.899902,0,-0.020956
1992-07-20,UKX,2409.100098,2417.600098,2367.100098,2403.699951,2403.699951,0,-0.011664
1992-07-21,UKX,2426.199951,2426.600098,2404.199951,2415.600098,2415.600098,0,0.004939
1992-07-22,UKX,2407.500000,2407.500000,2376.800049,2387.899902,2387.899902,0,-0.011533
1992-07-23,UKX,2389.000000,2399.600098,2374.100098,2399.500000,2399.500000,0,0.004846
1992-07-24,UKX,2398.800049,2399.000000,2361.699951,2377.199951,2377.199951,0,-0.009337
1992-07-27,UKX,2375.399902,2376.300049,2347.399902,2348.000000,2348.000000,0,-0.012359
1992-07-28,UKX,2352.000000,2373.399902,2352.000000,2373.399902,2373.399902,0,0.010760
