Date,Symbol,NBars1min,RV_1min,BPV_1min,NBars_1min,RV_5min,BPV_5min,NBars_5min,RV_10min,BPV_10min,NBars_10min,RV_15min,BPV_15min,NBars_15min,RV_30min,BPV_30min,NBars_30min,RVol_5min,LogRV_5min,Open_sess,Close_sess,High_sess,Low_sess,CloseToClose_LogRet,Overnight_LogRet
2024-12-03,NDX,390,0.0000233860,0.0000237721,390,0.0000169782,0.0000201464,78,0.0000164534,0.0000170197,39,0.0000192491,0.0000165710,26,0.0000184479,0.0000177748,13,0.0041204638,-10.9835790919,21101.3870000000,21223.8310000000,21233.9970000000,21077.1190000000,0.0031482095,-0.0026376717
2024-12-04,NDX,390,0.0000212647,0.0000187995,390,0.0000111278,0.0000107873,78,0.0000096999,0.0000082669,39,0.0000083248,0.0000081056,26,0.0000092546,0.0000070067,13,0.0033358419,-11.4060603458,21364.5090000000,21484.8310000000,21496.8200000000,21336.0420000000,0.0122224971,0.0066064332
2024-12-05,NDX,390,0.0000189195,0.0000179049,390,0.0000183790,0.0000183557,78,0.0000123047,0.0000124333,39,0.0000155247,0.0000144667,26,0.0000124987,0.0000045997,13,0.0042870708,-10.9043031566,21483.6870000000,21423.9750000000,21515.7890000000,21409.0200000000,-0.0028365292,-0.0000532483
2024-12-06,NDX,390,0.0000212805,0.0000208459,390,0.0000206462,0.0000242799,78,0.0000202434,0.0000137969,39,0.0000210671,0.0000148039,26,0.0000115700,0.0000085782,13,0.0045438097,-10.7879789547,21445.0310000000,21615.4430000000,21624.4100000000,21440.2640000000,0.0088973909,0.0009823415
2024-12-09,NDX,390,0.0000396510,0.0000360228,390,0.0000279687,0.0000268499,78,0.0000356846,0.0000366348,39,0.0000272145,0.0000262901,26,0.0000269602,0.0000220932,13,0.0052885396,-10.4844262668,21570.5210000000,21445.5650000000,21605.5640000000,21398.4970000000,-0.0078901488,-0.0020803989
2024-12-10,NDX,390,0.0000323746,0.0000336050,390,0.0000375357,0.0000323058,78,0.0000336296,0.0000351987,39,0.0000323332,0.0000326246,26,0.0000221027,0.0000224407,13,0.0061266418,-10.1902170270,21493.1970000000,21365.5320000000,21569.4870000000,21312.3970000000,-0.0037388948,0.0022186024
2024-12-11,NDX,390,0.0000236058,0.0000232598,390,0.0000205144,0.0000214203,78,0.0000229800,0.0000216457,39,0.0000260061,0.0000283610,26,0.0000129768,0.0000041515,13,0.0045292783,-10.7943853484,21548.5750000000,21754.5760000000,21779.4190000000,21532.7420000000,0.0180451569,0.0085307197
2024-12-12,NDX,390,0.0000316404,0.0000342206,390,0.0000213780,0.0000200905,78,0.0000216483,0.0000250575,39,0.0000261258,0.0000221977,26,0.0000173377,0.0000193536,13,0.0046236304,-10.7531501555,21658.5980000000,21616.5540000000,21715.1750000000,21590.6750000000,-0.0063647162,-0.0044216143
2024-12-13,NDX,390,0.0000494586,0.0000491345,390,0.0000645636,0.0000619076,78,0.0000477568,0.0000351568,39,0.0000338967,0.0000389055,26,0.0000523428,0.0000452834,13,0.0080351459,-9.6478602511,21770.9750000000,21775.0080000000,21883.7430000000,21643.3980000000,0.0073034801,0.0071182506
2024-12-16,NDX,390,0.0000290542,0.0000297834,390,0.0000212814,0.0000241914,78,0.0000196577,0.0000180022,39,0.0000198809,0.0000147639,26,0.0000136184,0.0000102864,13,0.0046131726,-10.7576789384,21879.1970000000,22091.2540000000,22132.7090000000,21876.8890000000,0.0144188935,0.0047733866
2024-12-17,NDX,390,0.0000473132,0.0000467222,390,0.0000419663,0.0000441528,78,0.0000284927,0.0000216178,39,0.0000335637,0.0000334228,26,0.0000234451,0.0000217628,13,0.0064781379,-10.0786443464,22013.2080000000,21989.6640000000,22061.5210000000,21921.9990000000,-0.0046092588,-0.0035391467
2024-12-18,NDX,390,0.0001890114,0.0001687927,390,0.0003538968,0.0003452451,78,0.0002560721,0.0001998614,39,0.0002995902,0.0002479799,26,0.0003353794,0.0003567919,13,0.0188121447,-7.9465052493,21957.8990000000,21196.6970000000,22037.2430000000,21126.1200000000,-0.0367271571,-0.0014455867
2024-12-19,NDX,390,0.0001994148,0.0001915291,390,0.0001723366,0.0001623122,78,0.0001502437,0.0001325210,39,0.0001635742,0.0001412521,26,0.0001220561,0.0001197986,13,0.0131277018,-8.6660612794,21374.6870000000,21095.7540000000,21400.4090000000,21082.8760000000,-0.0047735796,0.0083620038
2024-12-20,NDX,390,0.0001432020,0.0001454604,390,0.0001992207,0.0001734632,78,0.0001622448,0.0001610838,39,0.0001708863,0.0001793160,26,0.0002540306,0.0001890323,13,0.0141145562,-8.5210973123,20938.3750000000,21298.0640000000,21553.0320000000,20893.1210000000,0.0095443886,-0.0074881882
