Date,Symbol,NBars1min,RV_1min,BPV_1min,NBars_1min,RV_5min,BPV_5min,NBars_5min,RV_10min,BPV_10min,NBars_10min,RV_15min,BPV_15min,NBars_15min,RV_30min,BPV_30min,NBars_30min,RVol_5min,LogRV_5min,Open_sess,Close_sess,High_sess,Low_sess,CloseToClose_LogRet,Overnight_LogRet
2013-12-11,DAX,510,0.0000462926,0.0000435288,510,0.0000486333,0.0000465959,102,0.0000433246,0.0000432663,51,0.0000395365,0.0000359534,34,0.0000449655,0.0000534167,17,0.0069737610,-9.9312011895,9094.4980000000,9076.7970000000,9153.4980000000,9064.9970000000,-0.0054864222,-0.0035381840
2013-12-12,DAX,510,0.0000635697,0.0000545394,510,0.0000679108,0.0000560305,102,0.0000588891,0.0000637325,51,0.0000735483,0.0000558849,34,0.0000363924,0.0000304604,17,0.0082408031,-9.5973149614,9035.2980000000,9013.9970000000,9060.9970000000,8981.7980000000,-0.0069427856,-0.0045824707
2013-12-13,DAX,510,0.0000363188,0.0000373731,510,0.0000234283,0.0000242736,102,0.0000201270,0.0000189899,51,0.0000149447,0.0000081290,34,0.0000117538,0.0000083181,17,0.0048402816,-10.6615647530,9027.7970000000,9007.4970000000,9046.2970000000,8988.7980000000,-0.0007213609,0.0015297816
2013-12-16,DAX,510,0.0000492479,0.0000413932,510,0.0000520269,0.0000485435,102,0.0000577919,0.0000531630,51,0.0000515404,0.0000421183,34,0.0000571419,0.0000373230,17,0.0072129695,-9.8637491191,8991.4980000000,9158.7970000000,9187.7980000000,8989.4970000000,0.0166576076,-0.0017777664
2013-12-17,DAX,510,0.0000306137,0.0000282651,510,0.0000255849,0.0000227315,102,0.0000304877,0.0000198031,51,0.0000249107,0.0000213753,34,0.0000179753,0.0000149551,17,0.0050581547,-10.5735070924,9146.9980000000,9099.0500000000,9162.7980000000,9094.9970000000,-0.0065448257,-0.0012891002
2013-12-18,DAX,510,0.0000392261,0.0000360687,510,0.0000355007,0.0000313389,102,0.0000282125,0.0000276986,51,0.0000159763,0.0000167097,34,0.0000142291,0.0000092350,17,0.0059582460,-10.2459582594,9134.9980000000,9179.7970000000,9191.9970000000,9121.9980000000,0.0088350786,0.0039429584
2013-12-19,DAX,510,0.0000358518,0.0000372930,510,0.0000400391,0.0000405620,102,0.0000467592,0.0000449532,51,0.0000492864,0.0000271930,34,0.0000283372,0.0000300184,17,0.0063276486,-10.1256531698,9278.7970000000,9321.7970000000,9351.6640000000,9256.7970000000,0.0153503302,0.0107268137
2013-12-20,DAX,510,0.0000214351,0.0000215640,510,0.0000194339,0.0000146633,102,0.0000126360,0.0000100865,51,0.0000159916,0.0000142283,34,0.0000099987,0.0000102072,17,0.0044083878,-10.8484924498,9364.4970000000,9391.9970000000,9412.2300000000,9352.7980000000,0.0075025224,0.0045702026
2013-12-23,DAX,510,0.0000140654,0.0000124276,510,0.0000096949,0.0000085856,102,0.0000073421,0.0000074956,51,0.0000080917,0.0000076249,34,0.0000066030,0.0000036900,17,0.0031136625,-11.5439111992,9435.9970000000,9475.2970000000,9476.2980000000,9426.9980000000,0.0088301525,0.0046738999
2013-12-27,DAX,510,0.0000093823,0.0000091972,510,0.0000064866,0.0000067003,102,0.0000044986,0.0000035616,51,0.0000071554,0.0000070809,34,0.0000044112,0.0000039366,17,0.0025468839,-11.9457693147,9552.7970000000,9564.7980000000,9575.5220000000,9547.9970000000,0.0094013879,0.0081458951
2013-12-30,DAX,510,0.0000191963,0.0000181136,510,0.0000150939,0.0000107816,102,0.0000143850,0.0000132342,51,0.0000146396,0.0000115541,34,0.0000130902,0.0000125276,17,0.0038850918,-11.1012173078,9588.9980000000,9591.9980000000,9599.4970000000,9552.1360000000,0.0028397252,0.0025269156
2014-01-02,DAX,510,0.0000917539,0.0000847988,510,0.0001241213,0.0001077622,102,0.0000758747,0.0000710472,51,0.0001019487,0.0000968709,34,0.0000795053,0.0000570059,17,0.0111409742,-8.9942511995,9607.4980000000,9408.0700000000,9618.4970000000,9391.4980000000,-0.0193613776,0.0016146261
