Date,Symbol,RV_1min,RS_pos_1min,RS_neg_1min,SignedJump_1min,BPV_1min,BPV_c_1min,MedRV_1min,RQ_1min,TQ_1min,RSkew_1min,RKurt_1min,NBars_1min,NZeroRet_1min,MaxAbsRet_1min,RV_5min,RS_pos_5min,RS_neg_5min,SignedJump_5min,BPV_5min,BPV_c_5min,MedRV_5min,RQ_5min,TQ_5min,RSkew_5min,RKurt_5min,NBars_5min,NZeroRet_5min,MaxAbsRet_5min,RV_ss5min,Jump_BPV_5min,Jump_MedRV_5min,ContVar_MedRV_5min,JumpShare_5min,RSV_Ratio_5min,RV_SE_5min,RV_RelSE_5min,NoiseRatio_1v5
2011-09-19,HSI,0.000104154119398,3.07827292107e-05,7.33713901872e-05,-4.25886609764e-05,0.000116767098241,0.000117123095491,0.000105787971113,2.86071478315e-08,8.73058822084e-08,-1.4903171389,7.91120998797,329,29,0.00268095355872,0.000111540298395,3.2129150967e-05,7.94111474278e-05,-4.72819964608e-05,0.000101295120027,0.000102877856277,8.41338915988e-05,2.4443861318e-08,1.39879732452e-08,-1.17794136137,5.89423520196,65,5,0.00515185796834,0.000111540298395,8.66244211777e-06,2.7406406796e-05,8.41338915988e-05,0.245708566235,0.711950286763,2.74247845896e-05,0.245873329947,0.933780175388
2011-09-20,HSI,0.000139942499589,6.97836534298e-05,7.01588461588e-05,-3.75192729044e-07,0.000121758550674,0.000122416705002,0.000147256539756,1.05720182252e-07,1.07999775111e-08,-0.543924227908,16.1949609156,186,0,0.00574923932552,0.000187896583824,9.00330775256e-05,9.7863506298e-05,-7.83042877241e-06,0.000143121452356,0.000146612219486,0.00019580746597,4.73470820466e-08,1.74970018969e-08,-0.101285998227,4.02324708555,42,0,0.00574923932552,0.000187896583824,4.12843643372e-05,0,0.000187896583824,0,0.520837070619,4.74828701175e-05,0.252707468924,0.744784693478
2011-09-21,HSI,0.000124613480522,5.30172612066e-05,7.15962193153e-05,-1.85789581087e-05,0.000128395630286,0.000128787080378,0.000118945561175,3.32177516794e-08,7.18045937099e-08,-0.689939882353,6.41743437678,329,30,0.00268930128678,0.000118161048473,6.26820202303e-05,5.5479028243e-05,7.20299198731e-06,0.000117139892279,0.000118970203095,0.000105463164085,1.24839563691e-08,1.07964719462e-08,0.0944085144881,2.68240793428,65,5,0.00313211395281,0.000118161048473,0,1.26978843887e-05,0.000105463164085,0.107462522995,0.469520446541,1.95990238133e-05,0.165867043891,1.0546070988
2011-09-22,HSI,0.000132824121376,3.0075153013e-05,0.000102748968363,-7.26738153503e-05,0.000148445950551,0.000148899913703,0.000136764504918,4.77434685934e-08,1.57700256005e-07,-1.74227772992,8.11860325951,328,30,0.00298405766547,0.000307081438361,3.87669718539e-05,0.000268314466507,-0.000229547494653,0.000262092703166,0.000266187901653,0.000196132768823,5.36082255714e-07,4.48287131576e-08,-3.31843432936,17.0547577413,65,5,0.0121375476667,0.000277617425689,4.0893536708e-05,0.000110948669538,0.000196132768823,0.361300474982,0.873756707469,0.000128432233638,0.418235092045,0.432537121374
2011-09-23,HSI,0.000264101856963,0.000127405987657,0.000136695869306,-9.28988164839e-06,0.000284212890785,0.000285084709468,0.00026771647565,8.67891439675e-08,1.6245429284e-07,-0.065617430011,3.73287760041,327,29,0.00270443241691,0.000519517089286,0.000242348001118,0.000277169088168,-3.48210870501e-05,0.000372118571048,0.000377932923721,0.000326243061009,5.50545669873e-07,1.86691617526e-07,-0.307559581746,6.11948577808,65,5,0.0106045014697,0.000519517089286,0.000141584165565,0.000193274028277,0.000326243061009,0.372026314944,0.53351293708,0.000130153243392,0.250527357185,0.508360287678
2012-02-06,HSI,5.30321133943e-05,3.03548025356e-05,2.26773108587e-05,7.67749167691e-06,5.48131285623e-05,5.49802417592e-05,5.12969901967e-05,1.09287410504e-08,2.10983575039e-08,1.20715688114,11.6577173472,329,31,0.00211624033582,6.26187311458e-05,1.95914793597e-05,4.3027251786e-05,-2.34357724263e-05,5.60239563393e-05,5.68993306571e-05,5.84226093536e-05,4.56728608454e-09,2.89434214627e-09,-0.848579765578,3.49438654163,65,5,0.00280662681377,6.26187311458e-05,5.71940048865e-06,4.19612179221e-06,5.84226093536e-05,0.0670106486578,0.687130687555,1.18546142714e-05,0.189314188495,0.846904950386
2012-02-07,HSI,5.08506040916e-05,2.8924615505e-05,2.19259885866e-05,6.99862691839e-06,5.20157412016e-05,5.21748107466e-05,4.8406702379e-05,6.37128798303e-09,1.00551980014e-08,0.689514907177,7.39190296584,328,29,0.00180624339031,5.93700014802e-05,2.43468647118e-05,3.50231367684e-05,-1.06762720566e-05,6.18794791942e-05,6.28463460567e-05,6.36250240397e-05,3.15687507979e-09,3.34154730011e-09,-0.279733939194,2.68685687028,65,5,0.00220352595562,5.93700014802e-05,0,0,5.93700014802e-05,0,0.589913018278,9.85568961766e-06,0.166004537172,0.856503332049
2012-02-08,HSI,3.57883006416e-05,2.48099942865e-05,1.09783063551e-05,1.38316879315e-05,3.35768865478e-05,3.36792551044e-05,3.07280738643e-05,4.35706391146e-09,3.07642948473e-09,1.67617080542,10.2054704874,329,30,0.00210197866639,4.51363338553e-05,3.01052221352e-05,1.50311117201e-05,1.50741104151e-05,3.63078880084e-05,3.68751987585e-05,3.05050933779e-05,3.44249707153e-09,1.30539296974e-09,0.848351660131,5.06923321653,65,5,0.00259058786338,4.51363338553e-05,8.26113509677e-06,1.46312404774e-05,3.05050933779e-05,0.324156599078,0.333015786535,1.02918893706e-05,0.228017840429,0.792893387318
2012-02-09,HSI,6.97148152512e-05,3.33776052028e-05,3.63372100483e-05,-2.9596048455e-06,6.30087809102e-05,6.32020593792e-05,5.63945110971e-05,1.43965063174e-08,1.7042632665e-08,-0.402944637245,8.886448028,327,29,0.00239241211075,8.55854858358e-05,5.32517417875e-05,3.23337440483e-05,2.09179977392e-05,6.60652435786e-05,6.70975130095e-05,5.67809369196e-05,1.14478643704e-08,4.28984525712e-09,0.365279871744,4.6886248984,65,5,0.00387194768926,8.55854858358e-05,1.84879728263e-05,2.88045489162e-05,5.67809369196e-05,0.336558805911,0.377794712883,1.87681107368e-05,0.219290812613,0.81456352757
2012-02-10,HSI,3.66758221159e-05,1.83333210994e-05,1.83425010165e-05,-9.17991700945e-09,3.34423560612e-05,3.35443144639e-05,3.31532309037e-05,4.53335200414e-09,1.56581094913e-09,0.784025822472,10.1106943503,329,30,0.00232266784115,6.03251692104e-05,2.92054086134e-05,3.1119760597e-05,-1.91435198356e-06,4.20158185844e-05,4.26723157498e-05,4.76478219777e-05,8.6495752861e-09,1.98366048019e-09,0.755458912706,7.13048286077,65,5,0.00422380497118,6.03251692104e-05,1.76528534606e-05,1.26773472327e-05,4.76478219777e-05,0.210150214224,0.51586694251,1.6313821687e-05,0.270431428548,0.607968822896
