Date,OriginDate,xi,beta,u,n_exceed,n_hist,converged,sigma,mu
2016-12-12,2016-12-09,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.004852813279,9.856112338831567e-05
2016-12-13,2016-12-12,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.004805622858,0.0002790746198132535
2016-12-14,2016-12-13,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.004737787472,8.329400144372646e-05
2016-12-15,2016-12-14,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.005668361122,0.00045837898320412636
2016-12-16,2016-12-15,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.005539540868,0.00015087055105220647
2016-12-19,2016-12-16,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.005469808665,0.0002947766905857258
2016-12-20,2016-12-19,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.005354429546,0.00019951892780343226
2016-12-21,2016-12-20,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.00524700838,0.00015713003037961908
2016-12-22,2016-12-21,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.005246998233,0.00031288630944073005
2016-12-23,2016-12-22,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.005216435663,0.0002976547492707527
2016-12-27,2016-12-23,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.005118686108,0.00021798682327639138
2016-12-28,2016-12-27,0.14800570395111642,0.5258498225319201,1.7226687813789492,339,6780,True,0.005027895546,0.0001925465166337098
2016-12-29,2016-12-28,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005963678519,0.0004724135835362537
2016-12-30,2016-12-29,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005823472207,0.000262252341098404
2017-01-03,2016-12-30,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005995998734,0.0003752569522693025
2017-01-04,2017-01-03,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005846110889,3.5331200665079596e-05
2017-01-05,2017-01-04,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005705951141,0.00010656240075014242
2017-01-06,2017-01-05,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005585429425,0.0002746472033079636
2017-01-09,2017-01-06,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.00546255875,0.0001635300469775662
2017-01-10,2017-01-09,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005539498646,0.00034689400486442347
2017-01-11,2017-01-10,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005421400388,0.0002546395932730202
2017-01-12,2017-01-11,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005309673851,0.00018131049547881473
2017-01-13,2017-01-12,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005283598966,0.0003103599514027791
2017-01-17,2017-01-13,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005181409093,0.00020667816854846172
2017-01-18,2017-01-17,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005234010453,0.0003317646345293874
2017-01-19,2017-01-18,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005135293847,0.00020890819459327276
2017-01-20,2017-01-19,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005257679105,0.0003484752837667436
2017-01-23,2017-01-20,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005157301887,0.00016742805266447246
2017-01-24,2017-01-23,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005184443408,0.000324545902616092
2017-01-25,2017-01-24,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005089221441,8.48365843482829e-05
2017-01-26,2017-01-25,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.005000779418,4.7183517510205816e-05
2017-01-27,2017-01-26,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.004928100362,0.000273730779981822
2017-01-30,2017-01-27,0.15101230655667897,0.5225633571239543,1.7234155164703737,340,6801,True,0.004871515117,0.00027713520613326624
2017-01-31,2017-01-30,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.005371480773,0.00041469761047205
2017-02-01,2017-01-31,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.005286340385,0.0002803038314927748
2017-02-02,2017-02-01,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.005182793408,0.00024920947643099906
2017-02-03,2017-02-02,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.005086458822,0.00024209845956095488
2017-02-06,2017-02-03,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004996924895,6.76542476015056e-05
2017-02-07,2017-02-06,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004986289957,0.0003124099198569749
2017-02-08,2017-02-07,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004904037584,0.0002510803399220253
2017-02-09,2017-02-08,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004827638489,0.00023888246116283637
2017-02-10,2017-02-09,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004756847185,0.00010695794058742866
2017-02-13,2017-02-10,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004691312019,0.00016389148434959276
2017-02-14,2017-02-13,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004630696337,0.00012014077310479321
2017-02-15,2017-02-14,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.00457467856,0.00015239101476378913
2017-02-16,2017-02-15,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004522952199,0.00012673949450982443
2017-02-17,2017-02-16,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004491694361,0.00027962863115823904
2017-02-21,2017-02-17,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004446403003,0.00021313925460707261
2017-02-22,2017-02-21,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004404664424,9.927248200959637e-05
2017-02-23,2017-02-22,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004390209063,0.0002853392366244673
2017-02-24,2017-02-23,0.1513042198560664,0.5227182559666165,1.7215727958890994,342,6822,True,0.004352919969,0.0002460551003780169
