index,mean_ratio,min,max,pct_days_wider
SPX,1.015674156342052,1.0024447170311077,1.0249368974514266,100.0
NDX,1.0056719382423847,0.9943703516219008,1.013438243602416,76.04070305272896
UKX,1.0081975360019113,1.0037634604383003,1.014161301436118,100.0
DAX,0.9818598351700669,0.9754606977732382,0.991379920179725,0.0
NKY,0.9992921954652598,0.9860892168743268,1.0075333613495263,52.666666666666664
HSI,1.0161590764565402,1.0083940812731658,1.022003649881797,100.0
