Date,Symbol,Open,High,Low,Close,Volume,OHLC_Consistent,LogReturn
2003-12-01,GBPUSD,1.723811,1.727205,1.71839,1.718597,0,True,
2003-12-02,GBPUSD,1.71901,1.732112,1.717298,1.730313,0,True,0.00679434
2003-12-03,GBPUSD,1.730493,1.731812,1.725209,1.728101,0,True,-0.00127971
2003-12-04,GBPUSD,1.727414,1.728997,1.718302,1.720697,0,True,-0.00429366
2003-12-05,GBPUSD,1.720608,1.733102,1.719809,1.733102,0,True,0.00718379
2003-12-08,GBPUSD,1.729505,1.736202,1.727504,1.734214,0,True,0.00064148
2003-12-09,GBPUSD,1.733703,1.747793,1.733613,1.745414,0,True,0.00643733
2003-12-10,GBPUSD,1.745292,1.748007,1.7359,1.739796,0,True,-0.00322383
2003-12-11,GBPUSD,1.740008,1.747702,1.737891,1.746206,0,True,0.00367771
2003-12-12,GBPUSD,1.746298,1.751099,1.744287,1.747305,0,True,0.00062889
2003-12-15,GBPUSD,1.739403,1.748588,1.738889,1.747305,0,True,0.0
2003-12-16,GBPUSD,1.747213,1.756111,1.744014,1.754201,0,True,0.0039391
2003-12-17,GBPUSD,1.754201,1.769097,1.750394,1.765506,0,True,0.00642343
2003-12-18,GBPUSD,1.765412,1.774812,1.763793,1.771009,0,True,0.00311214
2003-12-19,GBPUSD,1.771197,1.772798,1.762611,1.765194,0,True,-0.00328872
2003-12-22,GBPUSD,1.762798,1.76719,1.760594,1.764291,0,True,-0.0005117
2003-12-23,GBPUSD,1.763793,1.834391,1.763015,1.764197,0,True,-5.291e-05
2003-12-24,GBPUSD,1.763793,1.776609,1.763513,1.7756,0,True,0.00644234
2003-12-25,GBPUSD,1.775001,1.776294,1.772296,1.775411,0,True,-0.00010655
2003-12-26,GBPUSD,1.775285,1.776294,1.770193,1.772013,0,True,-0.00191559
2003-12-29,GBPUSD,1.77239,1.777304,1.770601,1.774497,0,True,0.00140093
2003-12-30,GBPUSD,1.774088,1.781515,1.772892,1.777999,0,True,0.00197151
2003-12-31,GBPUSD,1.777999,1.794398,1.777809,1.788813,0,True,0.0060636
2004-01-01,GBPUSD,1.788813,1.788813,1.781705,1.785204,0,True,-0.00201928
2004-01-02,GBPUSD,1.785587,1.79501,1.779201,1.79369,0,True,0.00474194
2004-01-05,GBPUSD,1.795493,1.810315,1.795107,1.807207,0,True,0.00750782
2004-01-06,GBPUSD,1.807403,1.827786,1.80551,1.821295,0,True,0.00776498
2004-01-07,GBPUSD,1.820897,1.825584,1.812711,1.817785,0,True,-0.00192873
2004-01-08,GBPUSD,1.816695,1.835603,1.811102,1.833887,0,True,0.00881868
2004-01-09,GBPUSD,1.833987,1.850687,1.82909,1.848087,0,True,0.0077136
2004-01-12,GBPUSD,1.847302,1.857804,1.845393,1.845597,0,True,-0.00134821
2004-01-13,GBPUSD,1.845699,1.853706,1.840604,1.848805,0,True,0.00173645
2004-01-14,GBPUSD,1.848907,1.848907,1.764104,1.831703,0,True,-0.00929316
2004-01-15,GBPUSD,1.833013,1.8353,1.818512,1.825184,0,True,-0.0035655
2004-01-16,GBPUSD,1.825384,1.826885,1.794495,1.799014,0,True,-0.01444188
2004-01-19,GBPUSD,1.799888,1.802191,1.782785,1.783294,0,True,-0.00877659
2004-01-20,GBPUSD,1.783008,1.822191,1.782912,1.81881,0,True,0.01972024
2004-01-21,GBPUSD,1.818909,1.836716,1.815508,1.832811,0,True,0.00766835
2004-01-22,GBPUSD,1.83271,1.847507,1.83271,1.843692,0,True,0.00591914
2004-01-23,GBPUSD,1.843386,1.851886,1.817884,1.827786,0,True,-0.00866461
2004-01-26,GBPUSD,1.824984,1.830295,1.811299,1.815014,0,True,-0.00701233
2004-01-27,GBPUSD,1.815014,1.82919,1.802809,1.826684,0,True,0.00640938
2004-01-28,GBPUSD,1.826885,1.838506,1.812809,1.815113,0,True,-0.00635493
2004-01-29,GBPUSD,1.815113,1.826684,1.809693,1.817092,0,True,0.00108969
2004-01-30,GBPUSD,1.816299,1.826284,1.806587,1.825284,0,True,0.00449827
2004-02-02,GBPUSD,1.824784,1.827385,1.814191,1.821593,0,True,-0.00202398
2004-02-03,GBPUSD,1.832408,1.840096,1.82909,1.837898,0,True,0.00891079
2004-02-04,GBPUSD,1.837594,1.840096,1.82909,1.832206,0,True,-0.00310131
2004-02-05,GBPUSD,1.832408,1.842401,1.830898,1.83621,0,True,0.0021827
2004-02-06,GBPUSD,1.836311,1.850413,1.832408,1.847507,0,True,0.00613336
2004-02-09,GBPUSD,1.845189,1.862683,1.845189,1.859704,0,True,0.00658025
2004-02-10,GBPUSD,1.859808,1.873396,1.858391,1.867309,0,True,0.00408113
2004-02-11,GBPUSD,1.867309,1.893796,1.865811,1.892506,0,True,0.01340328
2004-02-12,GBPUSD,1.892613,1.895303,1.88861,1.893007,0,True,0.00026503
2004-02-13,GBPUSD,1.892685,1.897893,1.880088,1.885298,0,True,-0.00408062
2004-02-16,GBPUSD,1.884694,1.89179,1.881999,1.888788,0,True,0.00184938
2004-02-17,GBPUSD,1.889002,1.907996,1.887398,1.905597,0,True,0.00885967
2004-02-18,GBPUSD,1.908106,1.914095,1.885014,1.892613,0,True,-0.0068367
2004-02-19,GBPUSD,1.892398,1.899913,1.887398,1.899191,0,True,0.00346958
2004-02-20,GBPUSD,1.899083,1.900093,1.858598,1.861989,0,True,-0.01978261
2004-02-23,GBPUSD,1.859116,1.870802,1.847097,1.86839,0,True,0.00343192
2004-02-24,GBPUSD,1.86839,1.893401,1.862995,1.890002,0,True,0.0115005
2004-02-25,GBPUSD,1.890002,1.894585,1.869998,1.872309,0,True,-0.00940561
2004-02-26,GBPUSD,1.872414,1.878005,1.856011,1.863308,0,True,-0.00481891
2004-02-27,GBPUSD,1.863412,1.869508,1.847712,1.869508,0,True,0.00332212
2004-03-01,GBPUSD,1.874204,1.875012,1.865289,1.867902,0,True,-0.00085954
2004-03-02,GBPUSD,1.86839,1.869403,1.835705,1.838202,0,True,-0.01602824
2004-03-03,GBPUSD,1.838506,1.840502,1.816992,1.827586,0,True,-0.00579192
2004-03-04,GBPUSD,1.827786,1.837188,1.820598,1.822988,0,True,-0.00251894
2004-03-05,GBPUSD,1.823087,1.849283,1.818215,1.845393,0,True,0.01221543
2004-03-08,GBPUSD,1.846483,1.854702,1.842808,1.85271,0,True,0.00395701
2004-03-09,GBPUSD,1.852984,1.858494,1.823387,1.826084,0,True,-0.01447558
2004-03-10,GBPUSD,1.852984,1.858494,1.798108,1.803394,0,True,-0.01250324
2004-03-11,GBPUSD,1.803491,1.814289,1.794301,1.810184,0,True,0.00375814
2004-03-12,GBPUSD,1.810184,1.811004,1.791408,1.80411,0,True,-0.00336127
2004-03-15,GBPUSD,1.799306,1.811791,1.795397,1.804891,0,True,0.00043297
2004-03-16,GBPUSD,1.804598,1.819803,1.801185,1.813204,0,True,0.00459508
2004-03-17,GBPUSD,1.812908,1.818215,1.807501,1.816795,0,True,0.00197835
2004-03-18,GBPUSD,1.816893,1.839013,1.8162,1.835401,0,True,0.01018946
2004-03-19,GBPUSD,1.835199,1.836885,1.826684,1.834189,0,True,-0.00066056
2004-03-22,GBPUSD,1.833786,1.849899,1.827085,1.847507,0,True,0.00723445
2004-03-23,GBPUSD,1.847712,1.853912,1.841316,1.852092,0,True,0.00247879
2004-03-24,GBPUSD,1.852195,1.854084,1.822888,1.825284,0,True,-0.01458036
2004-03-25,GBPUSD,1.825584,1.826084,1.799986,1.807991,0,True,-0.00951897
2004-03-26,GBPUSD,1.807893,1.822789,1.801088,1.817686,0,True,0.00534788
2004-03-29,GBPUSD,1.813993,1.822689,1.807501,1.819604,0,True,0.00105474
2004-03-30,GBPUSD,1.819604,1.829692,1.819009,1.827586,0,True,0.00437663
2004-03-31,GBPUSD,1.826584,1.846586,1.825484,1.843386,0,True,0.00860832
2004-04-01,GBPUSD,1.843012,1.859393,1.838708,1.856493,0,True,0.00708522
2004-04-02,GBPUSD,1.856596,1.857286,1.828087,1.828087,0,True,-0.01541943
2004-04-05,GBPUSD,1.828688,1.830597,1.81189,1.823786,0,True,-0.00235535
2004-04-06,GBPUSD,1.823886,1.844814,1.8203,1.843488,0,True,0.01074485
2004-04-07,GBPUSD,1.843386,1.843998,1.83429,1.840197,0,True,-0.00178661
2004-04-08,GBPUSD,1.840197,1.846688,1.829391,1.831099,0,True,-0.0049562
2004-04-09,GBPUSD,1.831099,1.835098,1.830195,1.833786,0,True,0.00146601
2004-04-12,GBPUSD,1.833887,1.840705,1.831804,1.837898,0,True,0.00223972
2004-04-13,GBPUSD,1.837898,1.842096,1.813697,1.818116,0,True,-0.01082157
2004-04-14,GBPUSD,1.818215,1.818413,1.786193,1.789805,0,True,-0.01569387
2004-04-15,GBPUSD,1.789005,1.798788,1.776988,1.791408,0,True,0.00089523
2004-04-16,GBPUSD,1.791408,1.805706,1.784185,1.7963,0,True,0.00272675
2004-04-19,GBPUSD,1.799111,1.814191,1.798788,1.807109,0,True,0.00599957
2004-04-20,GBPUSD,1.791408,1.803687,1.782213,1.7853,0,True,-0.01214199
2004-04-21,GBPUSD,1.785013,1.785491,1.766909,1.769504,0,True,-0.00888689
2004-04-22,GBPUSD,1.769504,1.776988,1.763389,1.775285,0,True,0.00326118
2004-04-23,GBPUSD,1.776609,1.781515,1.765007,1.773207,0,True,-0.00117103
2004-04-26,GBPUSD,1.772515,1.789709,1.767003,1.786001,0,True,0.00718955
2004-04-27,GBPUSD,1.786001,1.794108,1.783008,1.79189,0,True,0.00329165
2004-04-28,GBPUSD,1.792211,1.796913,1.770789,1.771009,0,True,-0.01172166
2004-04-29,GBPUSD,1.771291,1.780595,1.758891,1.773396,0,True,0.00134687
2004-04-30,GBPUSD,1.773301,1.780088,1.766909,1.7786,0,True,0.00293037
2004-05-03,GBPUSD,1.779011,1.779613,1.769786,1.771385,0,True,-0.00406476
2004-05-04,GBPUSD,1.771385,1.7995,1.771385,1.795687,0,True,0.01362582
2004-05-05,GBPUSD,1.796009,1.800991,1.787885,1.790991,0,True,-0.00261832
2004-05-06,GBPUSD,1.790991,1.798011,1.789005,1.794591,0,True,0.00200798
2004-05-07,GBPUSD,1.794688,1.798691,1.78339,1.789197,0,True,-0.00301035
2004-05-10,GBPUSD,1.786512,1.787885,1.771197,1.777209,0,True,-0.00672265
2004-05-11,GBPUSD,1.777304,1.777588,1.753894,1.760315,0,True,-0.00955117
2004-05-12,GBPUSD,1.760501,1.779993,1.757315,1.772201,0,True,0.00672937
2004-05-13,GBPUSD,1.77239,1.774812,1.757994,1.760315,0,True,-0.00672937
2004-05-14,GBPUSD,1.760315,1.763886,1.74871,1.758613,0,True,-0.00096765
2004-05-17,GBPUSD,1.760006,1.774402,1.757902,1.771197,0,True,0.00713014
2004-05-18,GBPUSD,1.771197,1.77151,1.762301,1.766785,0,True,-0.00249424
2004-05-19,GBPUSD,1.766192,1.785587,1.7637,1.782086,0,True,0.00862361
2004-05-20,GBPUSD,1.782213,1.783994,1.765693,1.775505,0,True,-0.00369994
2004-05-21,GBPUSD,1.77601,1.79501,1.774591,1.789613,0,True,0.00791447
2004-05-24,GBPUSD,1.789901,1.79369,1.782785,1.791697,0,True,0.0011639
2004-05-25,GBPUSD,1.791794,1.814915,1.79019,1.812513,0,True,0.01155124
2004-05-26,GBPUSD,1.811693,1.819704,1.809791,1.814915,0,True,0.00132413
2004-05-27,GBPUSD,1.814915,1.840197,1.810807,1.836615,0,True,0.01188532
2004-05-28,GBPUSD,1.836311,1.842197,1.829993,1.832912,0,True,-0.00201824
2004-05-31,GBPUSD,1.835401,1.837188,1.830396,1.83261,0,True,-0.00016482
2004-06-01,GBPUSD,1.83261,1.84101,1.828387,1.840604,0,True,0.00435276
2004-06-02,GBPUSD,1.840502,1.8486,1.8312,1.83429,0,True,-0.00343612
2004-06-03,GBPUSD,1.83429,1.842808,1.82909,1.839588,0,True,0.00288396
2004-06-04,GBPUSD,1.839114,1.843896,1.8353,1.838911,0,True,-0.00036776
2004-06-07,GBPUSD,1.842299,1.848087,1.835806,1.841214,0,True,0.00125114
2004-06-08,GBPUSD,1.841214,1.845699,1.833685,1.839486,0,True,-0.00093853
2004-06-09,GBPUSD,1.839486,1.84179,1.825984,1.828087,0,True,-0.00621653
2004-06-10,GBPUSD,1.828087,1.844508,1.820101,1.841994,0,True,0.00757866
