Date,Symbol,Open,High,Low,Close,Volume,OHLC_Consistent,LogReturn
2003-12-01,EURUSD,1.203398,1.204007,1.194401,1.196501,0,True,
2003-12-02,EURUSD,1.196101,1.210903,1.1946,1.208897,0,True,0.01030699
2003-12-03,EURUSD,1.209,1.213003,1.2077,1.212298,0,True,0.0028086
2003-12-04,EURUSD,1.212004,1.214403,1.204398,1.208094,0,True,-0.00347326
2003-12-05,EURUSD,1.207802,1.219096,1.206593,1.218695,0,True,0.00873625
2003-12-08,EURUSD,1.216797,1.224005,1.215407,1.222001,0,True,0.00270929
2003-12-09,EURUSD,1.222105,1.227702,1.219795,1.224995,0,True,0.00244694
2003-12-10,EURUSD,1.224905,1.226603,1.216205,1.219096,0,True,-0.00482703
2003-12-11,EURUSD,1.219096,1.223496,1.212298,1.222404,0,True,0.00271005
2003-12-12,EURUSD,1.222703,1.230603,1.2213,1.227898,0,True,0.00448396
2003-12-15,EURUSD,1.218695,1.232499,1.217804,1.231997,0,True,0.00333326
2003-12-16,EURUSD,1.231406,1.235895,1.230497,1.232195,0,True,0.00016013
2003-12-17,EURUSD,1.231997,1.242005,1.229997,1.240202,0,True,0.00647766
2003-12-18,EURUSD,1.240202,1.244199,1.236598,1.242298,0,True,0.00168809
2003-12-19,EURUSD,1.242205,1.243503,1.235102,1.238497,0,True,-0.00306385
2003-12-22,EURUSD,1.235697,1.244601,1.235697,1.239895,0,True,0.00112774
2003-12-23,EURUSD,1.239895,1.267202,1.238804,1.240003,0,True,8.681e-05
2003-12-24,EURUSD,1.240095,1.247194,1.240003,1.245299,0,True,0.00426224
2003-12-25,EURUSD,1.245702,1.247007,1.244307,1.244803,0,True,-0.0003984
2003-12-26,EURUSD,1.245004,1.2471,1.242699,1.243194,0,True,-0.00129377
2003-12-29,EURUSD,1.243394,1.250797,1.242993,1.248393,0,True,0.00417341
2003-12-30,EURUSD,1.248595,1.256297,1.248299,1.254894,0,True,0.00519424
2003-12-31,EURUSD,1.255004,1.264894,1.253007,1.259002,0,True,0.0032681
2004-01-01,EURUSD,1.259002,1.260796,1.247396,1.258194,0,True,-0.00064189
2004-01-02,EURUSD,1.258194,1.262802,1.252693,1.258194,0,True,0.0
2004-01-05,EURUSD,1.263903,1.269406,1.263695,1.268698,0,True,0.00831345
2004-01-06,EURUSD,1.268907,1.280803,1.267202,1.272103,0,True,0.00268052
2004-01-07,EURUSD,1.272394,1.273999,1.262499,1.264095,0,True,-0.00631508
2004-01-08,EURUSD,1.264095,1.278707,1.256502,1.277498,0,True,0.01054735
2004-01-09,EURUSD,1.277498,1.286703,1.271294,1.285892,0,True,0.00654944
2004-01-12,EURUSD,1.284802,1.289707,1.273804,1.274096,0,True,-0.00921592
2004-01-13,EURUSD,1.274405,1.279705,1.271892,1.278593,0,True,0.00352283
2004-01-14,EURUSD,1.278805,1.278805,1.240602,1.265102,0,True,-0.01060706
2004-01-15,EURUSD,1.265599,1.267106,1.256897,1.260097,0,True,-0.00396452
2004-01-16,EURUSD,1.260001,1.261002,1.2364,1.239803,0,True,-0.01623617
2004-01-19,EURUSD,1.238697,1.242406,1.234004,1.235407,0,True,-0.0035519
2004-01-20,EURUSD,1.235102,1.260208,1.234995,1.258907,0,True,0.01884339
2004-01-21,EURUSD,1.258099,1.266994,1.256597,1.265903,0,True,0.00554194
2004-01-22,EURUSD,1.265807,1.274892,1.264494,1.272508,0,True,0.0052038
2004-01-23,EURUSD,1.272394,1.277596,1.257008,1.258305,0,True,-0.01122396
2004-01-26,EURUSD,1.257498,1.261098,1.246106,1.248798,0,True,-0.00758395
2004-01-27,EURUSD,1.248595,1.265999,1.244694,1.263695,0,True,0.01185875
2004-01-28,EURUSD,1.263408,1.264398,1.242005,1.244199,0,True,-0.01554837
2004-01-29,EURUSD,1.244106,1.252693,1.237103,1.241003,0,True,-0.00257222
2004-01-30,EURUSD,1.241003,1.248502,1.235498,1.246805,0,True,0.00466467
2004-02-02,EURUSD,1.247598,1.248206,1.239603,1.243302,0,True,-0.00281389
2004-02-03,EURUSD,1.253793,1.256108,1.2505,1.253494,0,True,0.00816443
2004-02-04,EURUSD,1.254595,1.256108,1.2505,1.253997,0,True,0.00040125
2004-02-05,EURUSD,1.253793,1.2636,1.252395,1.257197,0,True,0.00254892
2004-02-06,EURUSD,1.257008,1.272605,1.251894,1.270002,0,True,0.01013382
2004-02-09,EURUSD,1.265502,1.275705,1.265502,1.269406,0,True,-0.00046972
2004-02-10,EURUSD,1.269293,1.278707,1.267395,1.268504,0,True,-0.00071068
2004-02-11,EURUSD,1.268295,1.284703,1.265807,1.283005,0,True,0.01136671
2004-02-12,EURUSD,1.283302,1.284703,1.279607,1.281805,0,True,-0.00093608
2004-02-13,EURUSD,1.281706,1.288992,1.272508,1.272799,0,True,-0.00705066
2004-02-16,EURUSD,1.272993,1.279001,1.2722,1.276503,0,True,0.00290623
2004-02-17,EURUSD,1.276406,1.287797,1.276308,1.285793,0,True,0.00725123
2004-02-18,EURUSD,1.286306,1.292207,1.266592,1.272508,0,True,-0.01038648
2004-02-19,EURUSD,1.272896,1.276699,1.265999,1.275705,0,True,0.00250992
2004-02-20,EURUSD,1.275803,1.276096,1.250297,1.254202,0,True,-0.01700018
2004-02-23,EURUSD,1.250094,1.259398,1.245702,1.257197,0,True,0.0023859
2004-02-24,EURUSD,1.257197,1.2711,1.252897,1.267797,0,True,0.00839542
2004-02-25,EURUSD,1.267893,1.270406,1.248393,1.249703,0,True,-0.01437431
2004-02-26,EURUSD,1.250094,1.251799,1.239695,1.244803,0,True,-0.00392891
2004-02-27,EURUSD,1.244803,1.250704,1.238099,1.249407,0,True,0.00369145
2004-03-01,EURUSD,1.253903,1.254107,1.242993,1.244803,0,True,-0.00369145
2004-03-02,EURUSD,1.245004,1.245004,1.220301,1.220405,0,True,-0.01979439
2004-03-03,EURUSD,1.220197,1.222001,1.206899,1.219096,0,True,-0.0010733
2004-03-04,EURUSD,1.219393,1.224095,1.2143,1.220703,0,True,0.00131747
2004-03-05,EURUSD,1.220495,1.242699,1.217997,1.236797,0,True,0.01309812
2004-03-08,EURUSD,1.236507,1.242607,1.234598,1.242607,0,True,0.00468606
2004-03-09,EURUSD,1.242607,1.246401,1.228697,1.231906,0,True,-0.00864831
2004-03-10,EURUSD,1.242607,1.246401,1.220703,1.223197,0,True,-0.00709519
2004-03-11,EURUSD,1.223197,1.238007,1.217404,1.235102,0,True,0.0096855
2004-03-12,EURUSD,1.234995,1.235407,1.217893,1.222404,0,True,-0.01033361
2004-03-15,EURUSD,1.221404,1.231406,1.2213,1.227205,0,True,0.00391936
2004-03-16,EURUSD,1.226904,1.237195,1.224605,1.226106,0,True,-0.00089554
2004-03-17,EURUSD,1.226001,1.229196,1.218294,1.222703,0,True,-0.00277937
2004-03-18,EURUSD,1.222703,1.241897,1.222599,1.238896,0,True,0.01315699
2004-03-19,EURUSD,1.238697,1.240695,1.226407,1.226904,0,True,-0.00972749
2004-03-22,EURUSD,1.227702,1.239603,1.222703,1.234598,0,True,0.00625217
2004-03-23,EURUSD,1.234598,1.236996,1.227295,1.234507,0,True,-7.406e-05
